BCCenergy_pa_composition_average,HeatVaporization_max_value,MeltingT_max_value,HeatVaporization_difference,BCCfermi_composition_average,MeltingT_difference,HeatVaporization_composition_average,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,valence_composition_average,phi_difference,HeatFusion_composition_average,n_ws^third_composition_average,n_ws^third_max_value,NValance_composition_average,GSenergy_pa_composition_average,CovalentRadii_composition_average,GSmagmom_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,MeltingT_composition_average
-4.6397748105000005,737.0,3290.0,733.5891,3.6149436095,3235.2,207.07453999999998,1822.56,4.05,0.6,2380.0,2.75,1.5,8.9065,0.5514999999999999,1.63,8.25,-6.037846023249999,1.0405,0.0,471.185,104.9,0.0,-1.08025,927.23
-4.0573470405,446.7,2183.0,443.2891,3.8186992955,2128.2,149.01453999999998,1412.36,4.25,0.6,2580.0,2.75,1.7000000000000002,5.892499999999999,0.5534999999999999,1.64,5.45,-5.45541825325,1.0165,0.0,471.605,102.7,0.0,-1.08025,705.83
-3.9629498765000006,590.5,2128.0,587.0891,3.3733050295,2073.2,177.77454,1612.76,3.45,0.4,2600.0,2.55,0.9000000000000004,5.7925,0.5075,1.41,5.25,-5.37675782625,1.0625,0.0,471.065,107.5,0.0,-1.16925,694.83
-4.302652425,590.4,2896.0,586.9891,4.2202644430000005,2841.2,168.85654,1568.46,4.65,1.0,2120.0,2.9,2.1000000000000005,9.171,0.565,1.77,5.5,-5.6955126495,1.037,0.0,471.73,104.6,0.0,-1.1385,843.98
-4.1520951770000005,690.1,2750.0,686.6891,3.473229285,2695.2,188.79654,1589.46,4.05,0.8,3340.0,2.7,1.5,7.674999999999999,0.5389999999999999,1.64,5.3,-5.544955401499999,1.045,0.0,472.23,105.4,0.0,-1.1385,814.78
-4.503710779,737.0,3290.0,733.5891,3.5801135810000004,3235.2,198.17654,1732.26,4.05,0.6,2100.0,2.7,1.5,8.988999999999997,0.5369999999999999,1.63,8.1,-5.8965710035,1.045,0.0,472.03,105.8,0.0,-1.1385,922.78
-3.921283009,446.7,2183.0,443.2891,3.783869267,2128.2,140.11654,1322.06,4.25,0.6,2300.0,2.7,1.7000000000000002,5.975,0.5389999999999999,1.64,5.3,-5.3141432335,1.021,0.0,472.45,103.6,0.0,-1.1385,701.38
-3.826885845000001,590.5,2128.0,587.0891,3.3384750010000004,2073.2,168.87653999999995,1522.46,3.45,0.4,2320.0,2.5,0.9000000000000004,5.875,0.493,1.41,5.1,-5.235482806499999,1.067,0.0,471.91,108.4,0.0,-1.2275,690.38
-4.4173306000000006,690.1,2750.0,686.6891,3.533212245,2695.2,205.54654,1768.06,4.05,0.8500000000000001,3900.0,2.8,0.8599999999999999,7.648999999999999,0.5685,1.64,5.85,-5.8215350085000015,1.034,0.0,470.17,103.25,0.0,-1.00375,842.78
-4.0921212680000005,590.5,2128.0,587.0891,3.398457961,2073.2,185.62654,1701.06,3.45,0.45,2880.0,2.6,0.26000000000000023,5.849,0.5225,1.41,5.65,-5.512062413500002,1.0559999999999998,0.0,469.85,106.25,0.0,-1.09275,718.38
-4.5609952080000005,590.4,2896.0,586.9891,4.270570306000001,2841.2,184.56054,1745.06,4.65,1.1,2680.0,3.0,1.4600000000000004,9.284,0.595,1.77,6.300000000000002,-5.966121824,1.024,0.0,469.3,102.1,0.0,-0.9855,891.08
-4.762053562,737.0,3290.0,733.5891,3.6304194439999997,3235.2,213.88054,1908.86,4.05,0.7,2660.0,2.8,0.8599999999999999,9.102,0.5670000000000001,1.63,8.9,-6.167180178,1.032,0.0,469.6,103.3,0.0,-0.9855,969.88
-4.426250491499999,590.4,2896.0,586.9891,4.1958517685,2841.2,176.86604,1653.66,4.65,1.0,2415.0,2.95,2.2500000000000004,9.033,0.5760000000000001,1.77,5.65,-5.823511871,1.041,0.0,470.895,104.25,0.0,-1.09875,845.1800000000002
-4.6273088455,737.0,3290.0,733.5891,3.5557009065000003,3235.2,206.18604,1817.46,4.05,0.6,2395.0,2.75,1.65,8.850999999999997,0.5479999999999999,1.63,8.25,-6.024570225,1.0490000000000002,0.0,471.195,105.45,0.0,-1.09875,923.98
-4.2777204950000005,590.4,2896.0,586.9891,4.101779037,2841.2,167.07953999999998,1558.2599999999998,4.65,1.0,2150.0,2.9,2.2500000000000004,9.06,0.5579999999999999,1.77,5.5,-5.668961052999999,1.054,0.0,471.75,105.7,0.0,-1.1755,837.48
-4.1271632469999995,690.1,2750.0,686.6891,3.354743879,2695.2,187.01953999999998,1579.2599999999998,4.05,0.8,3370.0,2.7,1.65,7.564,0.5319999999999999,1.64,5.3,-5.518403805,1.062,0.0,472.25,106.5,0.0,-1.1755,808.28
-4.478778848999999,737.0,3290.0,733.5891,3.4616281750000004,3235.2,196.39954,1722.06,4.05,0.6,2130.0,2.7,1.65,8.878,0.5299999999999999,1.63,8.1,-5.870019407000001,1.062,0.0,472.05,106.9,0.0,-1.1755,916.28
-3.896351079,446.7,2183.0,443.2891,3.665383861,2128.2,138.33954,1311.86,4.25,0.6,2330.0,2.7,1.85,5.863999999999999,0.5319999999999999,1.64,5.3,-5.287591637,1.038,0.0,472.47,104.7,0.0,-1.1755,694.88
-3.801953915,590.5,2128.0,587.0891,3.2199895950000004,2073.2,167.09954,1512.2599999999998,3.45,0.4,2350.0,2.5,1.0500000000000005,5.7639999999999985,0.486,1.41,5.1,-5.20893121,1.084,0.0,471.93,109.5,0.0,-1.2645,683.88
-4.659368372,590.4,2896.0,586.9891,4.271927765,2841.2,189.68604,1751.81,4.65,1.05,2695.0,3.0,1.4600000000000004,9.231,0.5945,1.77,5.7,-6.0626011797500015,1.0265,0.0,470.335,102.6,0.0,-1.0245,882.63
-4.508811124,690.1,2750.0,686.6891,3.524892607,2695.2,209.62604,1772.81,4.05,0.8500000000000001,3915.0,2.8,0.8599999999999999,7.7349999999999985,0.5685,1.64,5.5,-5.9120439317499995,1.0345,0.0,470.835,103.4,0.0,-1.0245,853.43
-4.860426726,737.0,3290.0,733.5891,3.631776903,3235.2,219.00604,1915.61,4.05,0.65,2675.0,2.8,0.8599999999999999,9.049,0.5665,1.63,8.3,-6.2636595337499985,1.0345,0.0,470.635,103.8,0.0,-1.0245,961.43
-4.277998956,446.7,2183.0,443.2891,3.8355325889999996,2128.2,160.94603999999995,1505.41,4.25,0.65,2875.0,2.8,1.06,6.034999999999998,0.5685,1.64,5.5,-5.6812317637500005,1.0105,0.0,471.055,101.6,0.0,-1.0245,740.0300000000002
-4.183601792,590.5,2128.0,587.0891,3.3901383230000004,2073.2,189.70604,1705.81,3.45,0.45,2895.0,2.6,0.26000000000000023,5.935,0.5225,1.41,5.300000000000002,-5.6025713367500005,1.0565,0.0,470.515,106.4,0.0,-1.1135,729.0300000000002
-4.743956256000001,590.4,2896.0,586.9891,4.25393103,2841.2,192.71954,1754.56,4.65,1.1,2710.0,3.0,1.4600000000000004,9.456,0.595,1.77,5.6,-6.1471396705,1.025,0.0,470.63,102.4,0.0,-1.0270000000000001,912.38
-4.593399008,690.1,2750.0,686.6891,3.506895872,2695.2,212.65954,1775.56,4.05,0.9,3930.0,2.8,0.8599999999999999,7.959999999999999,0.569,1.64,5.4,-5.9965824225,1.033,0.0,471.13,103.20000000000002,0.0,-1.0270000000000001,883.18
-4.36258684,446.7,2183.0,443.2891,3.817535854,2128.2,163.97954,1508.16,4.25,0.7,2890.0,2.8,1.06,6.26,0.569,1.64,5.4,-5.7657702545000005,1.0090000000000001,0.0,471.35,101.4,0.0,-1.0270000000000001,769.7800000000002
-4.268189676,590.5,2128.0,587.0891,3.3721415880000003,2073.2,192.73954,1708.56,3.45,0.5,2910.0,2.6,0.26000000000000023,6.16,0.5229999999999999,1.41,5.2,-5.6871098275000005,1.055,0.0,470.81,106.20000000000002,0.0,-1.116,758.7800000000002
-3.8423823715,690.1,2750.0,686.6891,3.161051975,2695.2,167.61154,1412.86,4.05,0.8,2780.0,2.6,1.73,7.602499999999999,0.4945,1.64,5.0,-5.221337602,1.0915,0.0,473.865,109.95000000000002,0.0,-1.263,790.38
-4.1939979735,737.0,3290.0,733.5891,3.2679362710000004,3235.2,176.99154,1555.66,4.05,0.6,1540.0,2.6,1.73,8.9165,0.4925,1.63,7.800000000000002,-5.572953204,1.0915,0.0,473.665,110.35,0.0,-1.263,898.38
-3.5171730395000003,590.5,2128.0,587.0891,3.0262976910000003,2073.2,147.69153999999997,1345.86,3.45,0.4,1760.0,2.4000000000000004,1.1300000000000003,5.8025,0.4485,1.41,4.800000000000002,-4.911865007,1.1135,0.0,473.545,112.95000000000002,0.0,-1.352,665.98
-4.005218737,590.4,2896.0,586.9891,3.902540692,2841.2,147.83654,1416.26,4.65,1.0,1500.0,2.8,2.3300000000000005,9.083,0.5189999999999999,1.77,5.2,-5.383930283,1.087,0.0,473.27,109.7,0.0,-1.197,817.08
-3.5294521570000006,590.5,2128.0,587.0891,3.02075125,2073.2,147.85654,1370.26,3.45,0.4,1700.0,2.4000000000000004,1.1300000000000003,5.787000000000001,0.447,1.41,4.800000000000002,-4.9239004400000015,1.117,0.0,473.45,113.5,0.0,-1.286,663.48
-4.6922932610000005,590.4,2896.0,586.9891,4.1363151225,2841.2,186.13154,1686.31,4.65,1.15,2400.0,2.95,2.3300000000000005,9.6925,0.5760000000000001,1.77,5.35,-6.08916277625,1.04,0.0,471.685,104.2,0.0,-1.04025,931.93
-4.541736013,690.1,2750.0,686.6891,3.3892799645,2695.2,206.07154000000003,1707.31,4.05,0.95,3620.0,2.75,1.73,8.1965,0.5499999999999999,1.64,5.15,-5.93860552825,1.048,0.0,472.185,105.0,0.0,-1.04025,902.73
-4.893351615,737.0,3290.0,733.5891,3.4961642605,3235.2,215.45154,1850.11,4.05,0.75,2380.0,2.75,1.73,9.5105,0.5479999999999999,1.63,7.949999999999998,-6.29022113025,1.048,0.0,471.985,105.4,0.0,-1.04025,1010.73
-4.216526681,590.5,2128.0,587.0891,3.2545256805,2073.2,186.15153999999998,1640.31,3.45,0.55,2600.0,2.55,1.1300000000000003,6.3965,0.504,1.41,4.95,-5.62913293325,1.07,0.0,471.865,108.0,0.0,-1.12925,778.33
-4.471454498,590.4,2896.0,586.9891,4.054692685,2841.2,173.47654,1612.56,4.65,1.1,2060.0,2.9,2.3300000000000005,9.479,0.556,1.77,5.3,-5.862108900499999,1.058,0.0,472.15,106.4,0.0,-1.0485,891.98
-4.320897250000002,690.1,2750.0,686.6891,3.307657527,2695.2,193.41654,1633.56,4.05,0.9,3280.0,2.7,1.73,7.983,0.53,1.64,5.1,-5.711551652500002,1.0659999999999998,0.0,472.65,107.20000000000002,0.0,-1.0485,862.78
-4.672512852,737.0,3290.0,733.5891,3.4145418230000004,3235.2,202.79654,1776.36,4.05,0.7,2040.0,2.7,1.73,9.297,0.528,1.63,7.9,-6.063167254500001,1.0659999999999998,0.0,472.45,107.6,0.0,-1.0485,970.78
-4.541922860500001,690.1,2750.0,686.6891,3.4540691085,2695.2,206.79504,1688.01,4.05,0.95,3665.0,2.75,1.5,8.2675,0.5549999999999999,1.64,5.15,-5.9398458935,1.036,0.0,472.27,103.9,0.0,-1.08775,908.48
-4.8935384625,737.0,3290.0,733.5891,3.5609534044999998,3235.2,216.17504,1830.81,4.05,0.75,2425.0,2.75,1.5,9.5815,0.5529999999999999,1.63,7.949999999999998,-6.291461495499999,1.036,0.0,472.07,104.3,0.0,-1.08775,1016.48
-4.2167135285000015,590.5,2128.0,587.0891,3.3193148244999997,2073.2,186.87504,1621.01,3.45,0.55,2645.0,2.55,0.9000000000000004,6.4674999999999985,0.5089999999999999,1.41,4.95,-5.6303732985,1.058,0.0,471.95,106.9,0.0,-1.17675,784.08
-4.471828193,590.4,2896.0,586.9891,4.184270973,2841.2,174.92354,1573.96,4.65,1.1,2150.0,2.9,2.1000000000000005,9.621,0.5660000000000001,1.77,5.3,-5.864589631,1.034,0.0,472.32,104.2,0.0,-1.1435,903.48
-4.321270945,690.1,2750.0,686.6891,3.437235815,2695.2,194.86354,1594.96,4.05,0.9,3370.0,2.7,1.5,8.125,0.5399999999999999,1.64,5.1,-5.714032382999999,1.042,0.0,472.82,105.0,0.0,-1.1435,874.28
-4.672886547,737.0,3290.0,733.5891,3.544120111,3235.2,204.24354,1737.76,4.05,0.7,2130.0,2.7,1.5,9.439,0.5379999999999999,1.63,7.9,-6.065647985,1.042,0.0,472.62,105.4,0.0,-1.1435,982.28
-3.996061613,590.5,2128.0,587.0891,3.302481531,2073.2,174.94353999999996,1527.96,3.45,0.5,2350.0,2.5,0.9000000000000004,6.324999999999998,0.494,1.41,4.9,-5.404559787999999,1.0639999999999998,0.0,472.5,108.0,0.0,-1.2325,749.88
-4.8216515,590.4,2896.0,586.9891,4.226257198000002,2841.2,194.70703999999998,1755.31,4.65,1.2,2725.0,3.0,1.4500000000000002,9.82,0.596,1.77,5.75,-6.225707728750002,1.0215,0.0,470.555,101.85,0.0,-1.01125,961.23
-4.6710942520000005,690.1,2750.0,686.6891,3.47922204,2695.2,214.64704,1776.31,4.05,1.0,3945.0,2.8,0.8499999999999996,8.324,0.57,1.64,5.55,-6.0751504807500005,1.0295,0.0,471.055,102.65,0.0,-1.01125,932.03
-5.022709854,737.0,3290.0,733.5891,3.5861063360000003,3235.2,224.02704,1919.11,4.05,0.8,2705.0,2.8,0.8499999999999996,9.638,0.568,1.63,8.35,-6.42676608275,1.0295,0.0,470.855,103.05,0.0,-1.01125,1040.0300000000002
-4.3458849200000005,590.5,2128.0,587.0891,3.344467756,2073.2,194.72704,1709.31,3.45,0.6000000000000001,2925.0,2.6,0.25,6.524,0.524,1.41,5.35,-5.765677885750001,1.0515,0.0,470.735,105.65,0.0,-1.10025,807.63
-4.730170976,590.4,2896.0,586.9891,4.2345768360000005,2841.2,190.62753999999998,1750.56,4.65,1.2,2710.0,3.0,1.4500000000000002,9.734,0.596,1.77,6.1,-6.1351988055,1.021,0.0,469.89,101.7,0.0,-0.9905,950.58
-4.93122933,737.0,3290.0,733.5891,3.594425974,3235.2,219.94754,1914.36,4.05,0.8,2690.0,2.8,0.8499999999999996,9.552,0.568,1.63,8.7,-6.336257159500001,1.0290000000000001,0.0,470.19,102.9,0.0,-0.9905,1029.38
-4.254404396,590.5,2128.0,587.0891,3.352787394,2073.2,190.64754,1704.56,3.45,0.6000000000000001,2910.0,2.6,0.25,6.438,0.524,1.41,5.7,-5.6751689625,1.051,0.0,470.07,105.5,0.0,-1.0795,796.98
-4.5294568955,690.1,2750.0,686.6891,3.3948264055,2695.2,205.90653999999998,1682.91,4.05,0.95,3680.0,2.75,1.65,8.212,0.5514999999999999,1.64,5.15,-5.926570095250001,1.0445,0.0,472.28,104.45000000000002,0.0,-1.10625,905.23
-4.8810724975,737.0,3290.0,733.5891,3.5017107015000004,3235.2,215.28654,1825.71,4.05,0.75,2440.0,2.75,1.65,9.526,0.5494999999999999,1.63,7.949999999999998,-6.2781856972500005,1.0445,0.0,472.08,104.85,0.0,-1.10625,1013.23
-4.2042475635,590.5,2128.0,587.0891,3.2600721215000004,2073.2,185.98654,1615.91,3.45,0.55,2660.0,2.55,1.0500000000000005,6.412000000000001,0.5055,1.41,4.95,-5.617097500250001,1.0665,0.0,471.96,107.45000000000002,0.0,-1.19525,780.83
-4.446896263,590.4,2896.0,586.9891,4.065785567,2841.2,173.14654,1563.7599999999998,4.65,1.1,2180.0,2.9,2.2500000000000004,9.51,0.5589999999999999,1.77,5.3,-5.8380380345,1.051,0.0,472.34,105.29999999999998,0.0,-1.1805,896.98
-4.647954617,737.0,3290.0,733.5891,3.425634705,3235.2,202.46653999999998,1727.56,4.05,0.7,2160.0,2.7,1.65,9.328,0.5309999999999999,1.63,7.9,-6.0390963885,1.0590000000000002,0.0,472.64,106.5,0.0,-1.1805,975.78
-3.971129683,590.5,2128.0,587.0891,3.183996125,2073.2,173.16654,1517.7599999999998,3.45,0.5,2380.0,2.5,1.0500000000000005,6.2139999999999995,0.48700000000000004,1.41,4.9,-5.3780081915,1.081,0.0,472.52,109.1,0.0,-1.2695,743.38
-4.222876008,446.7,2183.0,443.2891,4.690115026,2128.2,171.30053999999998,1537.46,4.25,0.8,2860.0,2.8,1.08,5.672000000000001,0.564,1.64,5.2,-5.627436518,0.932,0.0,470.72,102.6,0.00016102,-0.9505,708.08
-3.815592846,590.4,2896.0,586.9891,3.667081998,2841.2,133.67453999999998,1225.26,4.65,1.0,1980.0,2.6,2.7,8.046,0.464,1.77,5.0,-5.194221989000001,1.168,0.0,488.96,119.0,0.0,-0.6119999999999999,672.398
-4.321856986,661.07,2506.0,657.6591000000002,3.462196876,2451.2,180.26054,1597.26,3.6,0.4,2880.0,2.6,0.3900000000000001,7.841999999999999,0.534,1.45,9.6,-5.765245900666001,1.044,0.0,471.1,105.0,0.0,-1.137,871.08
-3.8991807360000004,425.2,1941.0,421.7891,3.110892952,1886.2,133.08654,1334.06,3.8,0.4,2420.0,2.6,0.5899999999999999,5.231999999999998,0.5479999999999999,1.52,6.800000000000002,-5.329431457666001,1.02,4.50666666666e-06,471.64,101.8,0.0,-1.041,758.08
-4.060382088000002,590.5,2128.0,587.0891,3.3612728919999997,2073.2,166.14654,1558.46,3.45,0.4,2880.0,2.6,0.2400000000000002,6.602,0.526,1.41,6.800000000000002,-5.4835777446659995,1.046,0.0,471.06,105.0,0.0,-1.16,795.48
-4.332918246,661.07,2506.0,657.6591000000002,3.4703506539999998,2451.2,196.60254,1733.86,3.6,0.6000000000000001,2880.0,2.6,0.3999999999999999,7.5059999999999985,0.532,1.45,9.2,-5.775819272000001,1.048,0.0,468.78,105.20000000000002,0.0,-1.015,851.28
-3.596115682,339.5,2180.0,336.0891,3.4287128119999997,2125.2,85.32654000000001,849.2599999999999,4.65,1.0,1260.0,2.6,2.4000000000000004,4.799,0.47600000000000003,1.73,5.0,-4.974726393666,1.0799999999999998,0.0,485.38,110.4,0.0,-1.2703333334,536.1859999999998
-3.86437572,590.4,2896.0,586.9891,3.56070385,2841.2,135.50654,1242.86,4.65,1.0,1120.0,2.6,2.4000000000000004,8.094999999999999,0.484,1.77,5.0,-5.242804639666,1.104,0.0,485.36,112.2,0.0,-1.2663333334,679.3860000000002
-4.28691429,422.58,3695.0,419.1691,3.30919958,3640.2,101.94253999999998,1426.06,4.8,0.8,2040.0,2.6,2.55,11.061,0.49200000000000005,1.81,7.800000000000002,-5.665343209665999,1.104,0.0,485.3,111.4,0.0,-1.2663333334,839.186
-4.389953741999999,661.07,2506.0,657.6591000000002,4.345644744,2451.2,214.17454,1776.66,3.6,0.6000000000000001,2880.0,2.6,0.43000000000000016,6.8119999999999985,0.526,1.45,7.800000000000002,-5.830444247000001,0.976,0.0,470.22,107.4,0.00016102,-1.0165,772.68
-4.128478844000002,590.5,2128.0,587.0891,4.24472076,2073.2,200.06054,1737.86,3.45,0.6000000000000001,2880.0,2.6,0.28000000000000025,5.572,0.518,1.41,5.0,-5.5487760910000015,0.978,0.0,470.18,107.4,0.00016102,-1.0395,697.08
-3.749919438,339.5,2180.0,336.0891,3.48497036,2125.2,99.36654,965.86,4.65,1.0,1500.0,2.6,1.8000000000000005,4.932,0.542,1.73,5.0,-5.129195833000001,0.92,0.0,478.18,94.8,0.0,-1.0856666666,559.618
-4.018179476,590.4,2896.0,586.9891,3.616961398,2841.2,149.54654,1359.46,4.65,1.0,1360.0,2.6,1.8000000000000005,8.228,0.55,1.77,5.0,-5.397274079000001,0.9440000000000001,0.0,478.16,96.6,0.0,-1.0816666666,702.8180000000001
-4.440718046000001,422.58,3695.0,419.1691,3.365457128,3640.2,115.98254,1542.66,4.8,0.8,2280.0,2.6,1.95,11.194,0.5579999999999999,1.81,7.800000000000002,-5.819812649,0.9440000000000001,0.0,478.1,95.8,0.0,-1.0816666666,862.618
-3.627709422,339.5,2180.0,336.0891,3.70257847,2125.2,89.54854,874.06,4.65,1.0,1140.0,2.6,1.95,4.852,0.51,1.73,5.0,-5.007266727666,0.982,0.0,483.18,100.4,0.0,-1.0756666666,543.054
-3.89596946,590.4,2896.0,586.9891,3.834569508,2841.2,139.72853999999998,1267.66,4.65,1.0,1000.0,2.6,1.95,8.148,0.518,1.77,5.0,-5.275344973666,1.006,0.0,483.16,102.2,0.0,-1.0716666666,686.2539999999999
-4.31850803,422.58,3695.0,419.1691,3.583065238,3640.2,106.16454,1450.86,4.8,0.8,1920.0,2.6,2.1,11.114,0.526,1.81,7.800000000000002,-5.697883543666,1.006,0.0,483.1,101.4,0.0,-1.0716666666,846.054
-4.360488806,661.07,2506.0,657.6591000000002,3.509059042,2451.2,200.78654,1741.86,3.6,0.4,2880.0,2.6,0.41000000000000014,6.949999999999998,0.53,1.45,8.2,-5.799701002000001,1.0559999999999998,0.0,470.26,106.6,0.0,-1.088,774.88
-3.9378125560000004,425.2,1941.0,421.7891,3.1577551180000003,1886.2,153.61253999999997,1478.66,3.8,0.4,2420.0,2.6,0.6099999999999999,4.34,0.544,1.52,5.4,-5.363886559,1.032,4.50666666666e-06,470.8,103.4,0.0,-0.992,661.88
-3.569199896,339.5,2180.0,336.0891,3.4577053620000004,2125.2,83.78654,835.06,4.65,1.0,2120.0,3.2,2.5500000000000003,4.77,0.466,1.73,5.0,-4.947885456,1.1059999999999999,0.0,487.18,113.2,0.0,-1.4855,531.3720000000002
-3.837459934,590.4,2896.0,586.9891,3.5896964,2841.2,133.96653999999998,1228.66,4.65,1.0,1980.0,3.2,2.5500000000000003,8.065999999999999,0.474,1.77,5.0,-5.215963702,1.13,0.0,487.16,115.0,0.0,-1.4815,674.572
-4.2599985039999995,422.58,3695.0,419.1691,3.3381921300000004,3640.2,100.40254,1411.86,4.8,0.8,2900.0,3.2,2.7,11.032,0.48200000000000004,1.81,7.800000000000002,-5.638502272,1.13,0.0,487.1,114.2,0.0,-1.4815,834.372
-4.273500360000001,690.1,2750.0,686.6891,4.63459397,2695.2,198.14054,1632.46,4.15,2.8,2520.0,3.0,0.10000000000000052,7.5619999999999985,0.5760000000000001,1.64,7.4,-5.6649488670000006,0.988,0.0,473.86,98.0,0.0,-2.676,683.8960000000001
-4.625115962,737.0,3290.0,733.5891,4.7414782660000006,3235.2,207.52054,1775.26,4.15,2.6,1280.0,3.0,0.10000000000000052,8.876,0.574,1.63,10.2,-6.0165644689999995,0.988,0.0,473.66,98.4,0.0,-2.676,791.8960000000001
-4.042688192,446.7,2183.0,443.2891,4.9452339520000015,2128.2,149.46053999999995,1365.06,4.25,2.6,1480.0,3.0,0.09999999999999963,5.862,0.5760000000000001,1.64,7.4,-5.434136699,0.9640000000000001,0.0,474.08,96.2,0.0,-2.676,570.496
-4.698840342,661.07,2506.0,657.6591000000002,3.4370721019999997,2451.2,212.92054,1752.86,3.6,0.6000000000000001,2940.0,2.6,0.3999999999999999,7.85,0.532,1.45,7.800000000000002,-6.137854965,1.05,0.0,471.44,105.8,0.0,-1.098,893.88
-3.6087054575,690.1,2750.0,686.6891,3.402715307,2695.2,134.22154,1262.885,5.55,0.6,2275.0,2.6,3.23,6.982999999999999,0.4905000000000001,1.65,5.0,-5.022803276625,1.088,0.0,479.565,109.54999999999998,0.0,-1.4855119047499998,661.245
-3.3381911910000004,690.1,2750.0,686.6891,3.661017962,2695.2,100.33654,1039.71,5.55,0.4,1950.0,2.6,3.23,6.409999999999998,0.491,1.65,5.0,-4.7881626522500005,1.074,0.0,485.55,107.5,0.0,-1.9060238095,539.61
-3.0676769245,690.1,2750.0,686.6891,3.919320617,2695.2,66.45154000000001,816.535,5.55,0.2,1625.0,2.6,3.23,5.837000000000001,0.4915,1.65,5.0,-4.553522027875,1.06,0.0,491.535,105.45,0.0,-2.3265357142500003,417.975
-3.5690494040000003,690.1,2750.0,686.6891,3.3187796394999998,2695.2,137.00003999999998,1328.21,4.4,1.1,2570.0,2.6,2.0800000000000005,7.045499999999999,0.471,1.64,5.5,-4.9586459414999995,1.105,0.0,473.765,112.2,0.0,-1.2885,690.569
-3.2588790839999997,690.1,2750.0,686.6891,3.493146627,2695.2,105.89353999999999,1170.36,4.4,1.4,2540.0,2.6,2.0800000000000005,6.534999999999998,0.452,1.64,6.0,-4.6598479820000005,1.1079999999999999,0.0,473.95,112.8,0.0,-1.5119999999999998,598.258
-2.9487087639999996,690.1,2750.0,686.6891,3.6675136145,2695.2,74.78703999999998,1012.51,4.4,1.7,2510.0,2.6,2.0800000000000005,6.0245,0.433,1.64,6.5,-4.3610500225000015,1.111,0.0,474.135,113.4,0.0,-1.7355,505.94699999999995
-3.9671236244999997,737.0,3290.0,733.5891,3.1711337260000003,3235.2,170.45154000000005,1521.76,4.05,0.75,2290.0,2.6,1.73,7.884499999999999,0.4895,1.64,5.7,-5.3453478015,1.102,0.0,473.53,111.7,0.0,-1.065,809.88
-4.055027525,737.0,3290.0,733.5891,3.1978548,3235.2,172.79654,1557.46,4.05,0.7,1980.0,2.6,1.73,8.213,0.4889999999999999,1.64,6.4,-5.433251702000001,1.102,0.0,473.48,111.8,0.0,-1.065,836.88
-4.1429314255000005,737.0,3290.0,733.5891,3.2245758739999997,3235.2,175.14154,1593.16,4.05,0.65,1670.0,2.6,1.73,8.5415,0.4884999999999999,1.64,7.1,-5.5211556025,1.102,0.0,473.43,111.9,0.0,-1.065,863.88
-3.821516682,690.1,2750.0,686.6891,3.2220726475,2695.2,155.93653999999998,1419.21,4.25,0.75,2340.0,2.6,1.93,7.1309999999999985,0.49,1.64,5.0,-5.199740858999999,1.096,0.0,473.635,111.15,0.0,-1.065,754.53
-3.706110598,690.1,2750.0,686.6891,3.3773926385000004,2695.2,131.59654,1285.51,4.25,0.65,1820.0,2.6,1.93,6.281000000000001,0.49,1.64,5.0,-5.084334775,1.084,0.0,473.745,110.25,0.0,-1.065,697.83
-4.225569654,690.1,2750.0,686.6891,4.443706326,2695.2,199.46653999999998,1606.06,5.05,0.8,3600.0,2.6,1.0,7.7109999999999985,0.6619999999999999,1.67,5.0,-5.623747187999999,0.8859999999999999,0.0,471.72,89.4,0.0,-1.083,894.88
-3.143512588,297.0,1560.0,293.5891,5.476916945999999,1505.2,63.92654,713.36,5.55,0.0,2300.0,2.6,0.5,5.419,0.6639999999999999,1.67,5.0,-4.6851846905,0.8300000000000001,0.0,495.66,81.19999999999997,0.0,-2.765047619,408.34
-2.9848883740000005,297.0,1560.0,293.5891,5.141174275999999,1505.2,75.04054000000001,974.66,5.05,2.0,3480.0,2.6,0.6499999999999995,5.669,0.586,1.67,7.0,-4.42855535,0.8979999999999999,0.0,472.46,91.8,0.0,-1.977,525.636
-4.577185256,737.0,3290.0,733.5891,4.550590622,3235.2,208.84654,1748.86,5.05,0.6,2360.0,2.6,1.0,9.025,0.6599999999999999,1.67,7.800000000000002,-5.97536279,0.8859999999999999,0.0,471.52,89.8,0.0,-1.083,1002.88
-3.994757486,446.7,2183.0,443.2891,4.754346308000001,2128.2,150.78654,1338.66,5.05,0.6,2560.0,2.6,0.7999999999999998,6.010999999999999,0.6619999999999999,1.67,5.0,-5.39293502,0.862,0.0,471.94,87.6,0.0,-1.083,781.48
-3.9658072064999996,690.1,2750.0,686.6891,3.4692360705,2695.2,175.94654,1516.06,5.05,0.8,2850.0,2.6,2.73,7.594749999999999,0.5329999999999999,1.67,5.0,-5.3490197227500005,1.048,0.0,473.115,106.05,0.0,-1.0695,810.88
-3.69529294,690.1,2750.0,686.6891,3.7275387255,2695.2,142.06153999999998,1292.885,5.55,0.6,2525.0,2.6,3.23,7.021749999999999,0.5335,1.67,5.0,-5.114379098375,1.034,0.0,479.1,104.0,0.0,-1.49001190475,689.245
